4	0.997107	0.008567
5	0.994195	0.007996
6	0.989516	0.009298
7	0.983518	0.008734
8	0.974324	0.008354
9	0.961317	0.010417
10	0.944013	0.011356
11	0.920164	0.012674
12	0.890792	0.012566
13	0.846585	0.018471
14	0.794967	0.018173
15	0.733308	0.023224
16	0.658317	0.023148
17	0.579011	0.026370
18	0.484926	0.033020
19	0.393653	0.034580
20	0.304200	0.035950
